balance,purchases,oneoff_purch,inst_purch,cash_adv,purch_trx,credit_lim,payments
0.4055214106910221,0.0,0.790482846668206,0.0,1.0,0.4476041677680964,0.5892202642404853,0.3569773528466047
0.6095543082108755,0.8913418843217558,0.7878405305166597,0.903617414178103,1.0,0.6314308746097301,0.7133615104263485,0.6029361741227721
0.6476438077513553,0.0,0.0,0.6681617519978217,0.0,0.5610914082542936,0.5447120257274042,0.6158055078518377
0.41266231976914886,0.0,0.7204673621162303,0.0,1.0,0.49878252981384874,0.38100675476689133,0.4092250104985386
0.5326165871925984,0.5552274723502898,0.0,0.5484775179232113,0.24467564003045578,0.4418593871795212,0.5049655884338322,0.5696079993056314
0.40402126737853117,0.0,0.6657915296445954,0.0,1.0,0.34678636530669726,0.3779416278168105,0.41109988906050277
0.691103352128471,0.6265553798867786,0.6403158826373325,0.773102306102153,0.7608861051351811,0.6679075935052934,0.5550881915248581,0.6153730320706703
0.3519377764167548,0.0,0.5764933427582983,0.0,0.5339595460915694,0.5825662672490017,0.3548532070248608,0.4068666660460589
0.8113404891028289,0.7813405274961308,0.8755852045357561,0.8092692503112062,1.0,0.7491676397495487,0.6380827763256468,0.6707051425157964
0.502527564132563,0.6930142084803633,0.8048132885278462,0.5151810918058101,1.0,0.5610914082542936,0.47775610249550343,0.4652030258433859
0.6805631988785246,0.6726669116165497,0.0,0.7086657249931467,0.12875825643130798,0.6679075935052934,0.5618748565276567,0.649240128623086
0.4040125688780703,0.737749400595875,0.0,0.0,0.9455934009959519,0.39227422368807846,0.4401393456548655,0.43958894615780975
0.6029319717606274,0.0,0.7516644058155786,0.0,1.0,0.6804420786318426,0.7039948954168905,0.7637442168701768
0.5349435698467851,0.0,0.0,0.4580056455035093,0.0,0.4476041677680964,0.4245435209299188,0.5352927794897503
0.6985047436764273,0.0,0.0,0.9146240147839272,0.0,0.6314308746097301,0.557115144387198,0.6317681383347302
0.6150690206607623,0.8255243871355321,0.7808610367281565,0.7449471961781372,0.826435444277886,0.544109375699644,0.5560374681159961,0.6099058395744353
0.6714390531457698,0.6262839852633331,0.0,0.8006139797250256,0.12875825643130798,0.6314308746097301,0.5306141278491421,0.634804332899723
0.5197638071854386,0.7766469245673978,0.0,0.8772709020532934,0.12875825643130798,0.5990469214398085,0.7815102596643964,0.5454805209837206
0.46134733301699815,0.0,0.0,0.807629965284794,0.0,0.4476041677680964,0.6102481798139063,0.47324650077963726
0.4694322471224673,0.7576787415853472,0.7811107161613535,0.7708959100585221,0.6907073499557088,0.49878252981384874,0.532516158107799,0.4908822197186166
0.6162421838705997,0.6261949983489761,0.0,0.0,0.12875825643130798,0.5335384738847894,0.5029183030563654,0.6223861670201688
0.5158981359560703,0.0,0.0,0.7310515130686511,0.0,0.42646085566876296,0.4310298093446274,0.48262809242650057
0.6461938418050883,0.7086131407458071,0.8150578013407207,0.0,1.0,0.6199916177269422,0.5451405370067973,0.5960182147029153
0.44760617432955263,0.0,0.5864803135722211,0.6923716956960757,0.4907974967334416,0.4418593871795212,0.3623547695164261,0.3988045099019139
0.4755592657936837,0.7160524620684319,0.0,0.6540162467716583,0.24467564003045578,0.523359000254909,0.4693116767940607,0.47406338806662
0.636716251189415,0.7391237587149943,0.6750877878728305,0.9105644654606052,0.7264102399599656,0.6971014801176518,0.6974173219831828,0.5734767669746106
0.49426213990882795,0.8525981904555333,0.7983973560396835,0.0,0.7608861051351811,0.4766409997356819,0.543049433108025,0.5963566588380208
0.5297041211051191,0.0,0.0,0.57589872513366,0.0,0.5134353940874149,0.48392003262320676,0.5278522160647563
0.44657019954863236,0.8422977550927128,0.0,0.7607292110657156,0.7608861051351811,0.49878252981384874,0.6113113462339569,0.38884974262615346
0.5661804230632878,0.9194177145930645,0.7274487223966966,0.0,0.9455934009959519,0.5990469214398085,0.6625243415932729,0.595368546584257
0.6135302406762659,0.0,0.0,0.5397805665694229,0.0,0.523359000254909,0.49269134432424844,0.6128396246498812
0.6508459348169665,0.0,0.663881572318863,0.6879529030278521,0.5339595460915694,0.5610914082542936,0.5792519383886126,0.6272012821241936
0.5465490473218215,0.5658724413770428,0.0,0.0,0.24467564003045578,0.5751808033512047,0.62107182661439,0.5236964715464743
0.5292158519709599,0.5097701023072299,0.0,0.0,0.12875825643130798,0.4403910052232124,0.42123207800233764,0.5572286135623553
0.4712585138085704,0.0,0.0,0.8279474170541045,0.0,0.529172866780359,0.6408899844167251,0.4603335261326336
0.5487336851687884,0.0,0.8691756437993889,0.7392771868207768,1.0,0.4513314567015159,0.6253577787502902,0.6702132937628599
0.5405464606966045,0.6727456503325983,0.5615951793419837,0.0,0.6907073499557088,0.4476041677680964,0.4940012609556113,0.5624428680553664
0.4712780168937481,0.0,0.0,0.6812182379075608,0.0,0.42646085566876296,0.34750771597916696,0.42675040002809195
0.5302296175905952,0.0,0.0,0.5936019011878728,0.0,0.4766409997356819,0.4608784363332908,0.4889704959405259
0.613918208097006,0.6194234195693673,0.5421992486959304,0.0,0.7608861051351811,0.5610914082542936,0.6808449021206882,0.5724244322093136
0.5372699400538832,0.8086586988527998,0.0,0.0,0.44581401581085417,0.4418593871795212,0.5563822776619586,0.5650187482655595
0.65069555817478,0.0,0.7252292183274289,0.6432914605335113,0.9455934009959519,0.5714910481389587,0.5343798222053079,0.6390177998334625
0.46075822943344746,0.0,0.0,0.730551911442151,0.0,0.5873628470979813,0.5065720628587339,0.3946411214222439
0.5430881966573614,0.7152109233873922,0.6553264702293995,0.0,0.6153033249840806,0.4660299290130484,0.5048684613549764,0.5335448890590496
0.4523002104037554,0.7177684451299214,0.6827891915577573,0.0,0.37684651939115443,0.5610914082542936,0.535544977853504,0.42314016602102245
0.6608009694294117,0.646477988249639,0.6956508008478229,0.0,0.8878610225536997,0.5610914082542936,0.5744892920364412,0.6383774765052956
0.538829157539574,0.7330507934128121,0.0,0.0,1.0,0.6804420786318426,0.6076447079020088,0.5336775713083242
0.4552830323538205,0.0,0.6980976144797971,0.0,0.826435444277886,0.42646085566876296,0.5456238233212275,0.4352526049649826
0.5062030927595634,0.0,0.0,0.36405724246559873,0.0,0.39227422368807846,0.2547795899255365,0.7231694166984155
0.677651729891113,0.6902111466141541,0.0,0.8475168023430184,0.6907073499557088,0.5873628470979813,0.5564269762229573,0.6491342109732973
0.3445894953258226,0.4563940594238129,0.6522400001293911,0.0,0.7608861051351811,0.544109375699644,0.4264064025622221,0.38170343427605014
0.39272601061819173,0.0,0.0,0.8026798870106324,0.0,0.6414165959087775,0.3313421568948718,0.41103945955416865
0.5492942363270571,0.9143955348600581,0.7206325103817187,0.56686630325958,1.0,0.6314308746097301,0.6508811190391435,0.5297415605378928
0.6888373852922851,0.8139421950734118,0.6256262575850293,0.8677174674822142,1.0,0.6804420786318426,0.6449983507374737,0.626204979352846
0.6148622249996275,0.46852201113705416,0.0,0.4628783547468177,0.12875825643130798,0.5335384738847894,0.519261621049401,0.569421806895421
0.6686357170401273,0.0,0.0,0.7930442980900738,0.0,0.5751808033512047,0.5499429055808975,0.6603599831325175
0.7334176660967291,0.7928662434790994,0.935398358608739,0.5903366413747333,1.0,0.6314308746097301,0.6736050609451062,0.7276891226945205
0.5511440748148774,0.6369801439928829,0.7892065280601371,0.8409574551741936,0.9404874353758987,0.523359000254909,0.6099873236715537,0.5636336341413783
0.5137313996152122,0.47006434028492045,0.0,0.6197199001802789,0.12875825643130798,0.4476041677680964,0.44357518787891165,0.48049389127159353
0.500616306118143,0.0,0.0,0.47744102386155923,0.0,0.39227422368807846,0.35030380380201775,0.6614144083379468
0.5328826897754075,0.7518954966893929,0.0,0.0,0.7608861051351811,0.5610914082542936,0.43886684056837755,0.4960573675426607
0.29973259440582833,0.38041643715188433,0.0,0.0,0.1687114037777069,0.42646085566876296,0.2514337286178099,0.33038323881775683
0.35388524318914144,0.0,0.8379254088480355,0.0,1.0,0.4599104740347045,0.4865823661246165,0.32383357930545054
0.6034620034669148,0.8197375467380131,0.8334524043695727,0.0,0.9455934009959519,0.5535292825450759,0.7092604461742801,0.6365156217903166
0.475404044295771,0.0,0.0,0.6825405898190116,0.0,0.523359000254909,0.5845222222653252,0.4502001509959316
0.5682609190925264,0.7602349633165704,0.0,0.6868212582797181,0.3498187347410086,0.523359000254909,0.45961698613257485,0.5746471839942447
0.44073858634222596,0.0,0.804200950979822,0.0,1.0,0.4766409997356819,0.5213914860982298,0.42419582715114
0.6379619866618782,0.0,0.0,0.8642511006126329,0.0,0.6100368313137211,0.5309630142716559,0.6037847693847931
0.5089016843229404,0.6122886060584741,0.6712821004276521,0.6011049551341906,0.7608861051351811,0.4599104740347045,0.4674647436185122,0.5162350589383222
0.6786860121329923,0.8705255463102163,0.8626038484864289,0.8931758907706249,1.0,0.6314308746097301,0.7256601054693536,0.6480416087370823
0.41001464540456106,0.7297727104065878,0.7848126160145795,0.0,0.9455934009959519,0.5523958322224944,0.5018174270728996,0.3736182446105012
0.6463861214064279,0.7657635863969684,0.8723863846544361,0.7849367629022812,1.0,0.6199916177269422,0.5502884357741563,0.6240107445495593
0.6749722335534586,0.0,0.0,0.814804503492722,0.0,0.5873628470979813,0.5336647177696763,0.6578065279928323
0.46247113919837457,0.742283535387271,0.7147964729989276,0.0,1.0,0.49878252981384874,0.4631853828607678,0.4466194444204215
0.4205695813539186,0.0,0.8875462975395345,0.0,0.6907073499557088,0.5751808033512047,0.5282909605209111,0.36739134529462614
0.541990661810629,0.0,0.0,0.6349813946428292,0.0,0.4476041677680964,0.48338349239633704,0.6470717826343634
0.576371543847186,0.0,0.0,0.6224155224016097,0.0,0.49878252981384874,0.5081207101091665,0.5443274280945661
0.5566040442899809,0.0,0.9653571631485491,0.0,1.0,0.6199916177269422,0.6223946435091909,0.5346158697483124
0.584850589927227,0.0,0.0,0.690873509289087,0.0,0.5095114988663092,0.5183895650291813,0.6022506221534335
0.5664287091287075,0.9987929111869541,0.0,0.0,0.9455934009959519,0.4859496383867804,0.7281942496000966,0.632473078354217
0.3823578668597475,0.0,0.0,0.5593405414026895,0.0,0.39227422368807846,0.43270543748930645,0.354967885599072
0.6194710468473468,0.7870174119643386,0.7977354102147763,0.0,0.8878610225536997,0.544109375699644,0.5140282097117264,0.5794305521210227
0.6294949210746169,0.6803944535705335,0.8019398621596362,0.0,0.8878610225536997,0.544109375699644,0.5707345436082216,0.6765473920636147
0.3551556228738776,0.0,0.6731605146780678,0.0,0.6907073499557088,0.49878252981384874,0.41647950421793184,0.42128432146582073
0.7331018514425973,0.7588693764952924,0.0,0.9598104466111799,0.12875825643130798,0.7491676397495487,0.7250485260686812,0.6522998342800723
0.42166215420672465,0.0,0.7300798552075215,0.0,0.9455934009959519,0.523359000254909,0.4635014623658089,0.4307886801784927
0.529553532772688,0.7945976467750192,0.627172992353592,0.0,0.6153033249840806,0.4599104740347045,0.5153544701705511,0.5443705760497357
0.4641740784199797,0.7486605796694281,0.6407955034589184,0.6367371265878291,0.9455934009959519,0.39227422368807846,0.5112681431832068,0.4303692587372519
0.5603308408173384,0.7494606764026348,0.0,0.6580564467337506,1.0,0.4766409997356819,0.5181118821673507,0.5419049510088879
0.48252034007350214,0.5941338825703284,0.4970491994391992,0.0,0.44581401581085417,0.34678636530669726,0.4523337558238468,0.5178790463034031
0.46792420843060656,0.0,0.0,0.7182720109428934,0.0,0.5990469214398085,0.5531529678900882,0.42061294178181036
0.5583931264773271,0.8908880198702908,0.8888313806714521,0.0,1.0,0.5751808033512047,0.6417503867463074,0.5234966314822816
0.5909339279364412,0.7824134991763516,0.0,0.0,0.12875825643130798,0.5990469214398085,0.4848402307977643,0.5558717013200201
0.42563344779198076,0.41964240154609855,0.0,0.5939585590784191,0.12875825643130798,0.6314308746097301,0.5304974324191861,0.4383161133899363
0.4975394049210934,0.6047585808607618,0.7861528135541352,0.0,0.6153033249840806,0.42646085566876296,0.5730812223425641,0.571559103851673
0.7037396375631579,0.0,0.9377541740147495,0.631265088108088,0.6907073499557088,0.5873628470979813,0.6252981291867018,0.737680493999041
0.5273514723322101,0.8879523471045532,0.7827665836917589,0.0,1.0,0.5751808033512047,0.585211100468088,0.48435836104522006
0.5392159578257372,0.0,0.0,0.4178954740643254,0.0,0.4476041677680964,0.4277068742059521,0.6594561571496661
0.5806529175165638,0.9245552687644013,0.8829685140708056,0.0,1.0,0.6804420786318426,0.7387961996980738,0.5771555219135469
0.4910780651315081,0.6631234560815854,0.0,0.45213303263562044,0.12875825643130798,0.39227422368807846,0.443296054350079,0.4908254721930846
0.579493298683685,0.0,0.0,0.6052605896369815,0.0,0.49878252981384874,0.49412382787071274,0.545679721604634
0.6144070731815433,0.0,0.0,0.6897987321556646,0.0,0.6199916177269422,0.5144178580141001,0.5860947658904015
0.47625168590974265,0.567691030106448,0.7491036440710398,0.0,1.0,0.39227422368807846,0.5222070860660253,0.4469771550460458
0.5322216073172187,0.7194271928099356,0.44914560138717086,0.0,0.3498187347410086,0.523359000254909,0.4399912121128177,0.5326609871833373
0.6589027847199636,0.0,0.0,0.5901220271197816,0.0,0.5751808033512047,0.5385486696344741,0.6310618502168368
0.47227056059741485,0.0,0.6058997950487124,0.0,1.0,0.6100368313137211,0.6064418310858197,0.46078891817119155
0.4995380740182251,0.0,0.8024594021534122,0.0,1.0,0.34678636530669726,0.52807197081505,0.6199845743691018
0.4343700805159864,0.8106300950977415,0.7576845644460982,0.0,0.7608861051351811,0.523359000254909,0.565326060810343,0.41367111853158267
0.47360157556377225,0.0,0.0,0.8238966544859414,0.0,0.523359000254909,0.6237392974543673,0.43752729789938233
0.35347568891714476,0.0,0.691546721409284,0.0,0.3498187347410086,0.7233529266925859,0.40670627535098774,0.3116325560237738
0.5590430034689042,0.0,0.0,0.8302226928123952,0.0,0.49878252981384874,0.5447717289194894,0.5095538565440219
0.5321158496014912,0.0,0.0,0.5309685399453359,0.0,0.4476041677680964,0.44906769238383665,0.49939139328834736
0.5871439461620471,0.0,0.0,0.7637370513105182,0.0,0.49878252981384874,0.591800565222348,0.6196674478119248
0.3680524850868462,0.0,0.6753926400946366,0.0,0.5339595460915694,0.5512696144939078,0.49926790123866754,0.4340543858996334
0.47861037083800717,0.5953928636047927,0.8963670858171209,0.0,1.0,0.4766409997356819,0.5600637510114992,0.47828366441137715
0.585044657168825,0.0,0.593337250452575,0.9857051804711178,0.3498187347410086,0.5335384738847894,0.7546906108317321,0.5659793107669835
0.40190937013242073,0.7132622759260172,0.6270030369172447,0.0,0.7608861051351811,0.6532136346838937,0.4437206075920727,0.39206769640100364
0.41242258868452986,0.0,0.8748725310092091,0.0,0.8878610225536997,0.39227422368807846,0.5976964529994965,0.44040617672172294
0.5376325537967563,0.0,0.6181506362948452,0.7424774622953805,0.24467564003045578,0.5610914082542936,0.5271842135745501,0.4933170731325829
0.4765203434019162,0.6010516907676514,0.7092827345301417,0.0,1.0,0.3158894479662699,0.46792061056127404,0.542486026036425
0.4840360648010443,0.6684848669089101,0.0,0.6864072465568831,0.44581401581085417,0.42646085566876296,0.4012077880926342,0.47402425791352565
0.3699958919201962,0.6580948367499951,0.0,0.0,0.3498187347410086,0.5706808550705706,0.39386963185540913,0.324969006894909
0.3714328492453025,0.5287240761040035,0.0,0.7408933277060996,0.12875825643130798,0.523359000254909,0.5577910024570455,0.28743644911934835
0.6137859103431264,0.7540495214279118,0.0,0.0,0.6153033249840806,0.523359000254909,0.5222061208866999,0.6032477012755811
0.6531883908834457,0.7326790404201989,0.9081129424794618,0.0,0.9455934009959519,0.6880683264406149,0.5441433767192181,0.6235587709671765
0.5510042335859795,0.7674797666510197,0.0,0.0,0.24467564003045578,0.6100368313137211,0.4611720626158494,0.5503093073141067
0.6560131784427666,0.0,0.4950794780380035,0.7636916574732893,0.24467564003045578,0.5610914082542936,0.6080537898533692,0.6741962212956376
0.45455834946063456,0.6692106779034881,0.5674956951589868,0.6954375311223494,0.6153033249840806,0.4599104740347045,0.5315824179974235,0.48062619177205923
0.6274900066797516,0.9646439016324168,0.89960821616606,0.0,1.0,0.5990469214398085,0.7125915384218131,0.6619052266385045
0.27823269147210783,0.0,0.48488129809510144,0.0,0.12875825643130798,0.523359000254909,0.3391571083181937,0.29469155002086994
0.5299513887089785,0.7390134592012488,0.0,0.7429839858133659,0.24467564003045578,0.4476041677680964,0.5970460004865387,0.5549088853308436
0.6924903704991503,0.7663053651751468,0.6003939492255395,0.8648005675865532,0.44581401581085417,0.6679075935052934,0.5724250347604546,0.6455982754721455
0.6751526034366845,0.7781271955637636,0.7398334249297308,0.8313343732464434,0.8878610225536997,0.6880683264406149,0.5584208855448094,0.626795417951934
0.3854511872908023,0.7320851718150281,0.7002888403205833,0.0,0.3498187347410086,0.544109375699644,0.5323553232381881,0.3284668992280103
0.6543827995843865,0.5975577502446205,0.6686741395124768,0.8731889109430996,0.9455934009959519,0.6532136346838937,0.5713793187676652,0.619312234727298
0.6064535588111171,0.7678141490194318,0.564357590143661,0.0,0.6153033249840806,0.5990469214398085,0.5163839651117235,0.5671578589532642
0.5688975333006707,0.0,0.0,0.4609840404940393,0.0,0.5990469214398085,0.6441164097514531,0.5369580435030875
0.4682086978340627,0.6760760549243792,0.0,0.0,0.826435444277886,0.5610914082542936,0.5092815859476485,0.4513400208893946
0.3904265812966601,0.0,0.7503472868252018,0.0,0.3498187347410086,0.523359000254909,0.4625338470936305,0.31710361537351195
0.49894673289485614,0.5563446912478036,0.7855852932991645,0.5269367771562081,1.0,0.42646085566876296,0.46137689299701745,0.5113775948975614
0.3168269877079539,0.5111707581202833,0.5484261159880947,0.0,0.44581401581085417,0.6880683264406149,0.3416050572178225,0.3455010177178875
0.5542663596237101,0.702570382612268,0.5060720103274724,0.7473649511322439,0.6153033249840806,0.4599104740347045,0.6031929118676913,0.6543490776957137
0.567537264088497,0.8913842981322718,0.8131356961410028,0.522326337702518,1.0,0.6199916177269422,0.6638795389465775,0.5279961738398048
0.7297060881495825,0.9398812075457276,0.9574138272181361,0.0,1.0,0.6532136346838937,0.7294542696454983,0.7240328201525617
0.5910506362264665,0.8334257051709086,0.4655327602706534,0.0,1.0,0.5873628470979813,0.5111694402880013,0.570915659421274
0.3723431174472578,0.5243625150296952,0.0,0.0,0.21273625481673186,0.4853340957505875,0.2951171533904252,0.3674134735110593
0.677199677913107,0.9751621912010382,0.0,0.0,0.44581401581085417,0.6199916177269422,0.7262340432597326,0.6235335162193925
0.3604698324567258,0.553163538409049,0.0,0.0,0.12875825643130798,0.523359000254909,0.33675090554507175,0.3714712451059304
0.6178394184970815,0.7001999057796066,0.8100364899181713,0.0,1.0,0.523359000254909,0.5901250919811158,0.6822580747898727
0.5897666587523694,0.8081649725143318,0.8003165726153953,0.0,0.8878610225536997,0.6199916177269422,0.582497234276107,0.5476357787270847
0.4934449327144293,0.7110873267360424,0.7444622359858781,0.0,0.826435444277886,0.4107815495091698,0.45463176241179193,0.5055057834721677
0.4273149389628739,0.0,0.9120575656740546,0.0,1.0,0.48656460590317596,0.6067922855379075,0.6568848590548841
0.5095319461677875,0.7836528281640732,0.0,0.7000102852833284,0.9455934009959519,0.5535292825450759,0.5289126996680099,0.5020901863269673
0.5601876913373756,0.47006434028492045,0.0,0.0,0.12875825643130798,0.4766409997356819,0.4613597497032983,0.5343504653102749
0.5653228535993556,0.8101580447882925,0.8314074199131437,0.556023627989195,0.8878610225536997,0.49878252981384874,0.5673587744389984,0.5785432900920419
0.7025176020029109,0.0,0.691546721409284,0.7961427519743793,0.6153033249840806,0.6971014801176518,0.573961150080998,0.6211951113817297
0.600688495542561,0.46332701418075123,0.5573925989037262,0.5021156969938092,0.44581401581085417,0.6679075935052934,0.5947248242249431,0.5699675783333151
0.37743657151170246,0.0,0.6717114470147562,0.5188486148862178,0.6153033249840806,0.5523958322224944,0.4373784657981615,0.3400262992786278
0.5463267387289547,0.5336552525619545,0.6588422802113766,0.0,0.6907073499557088,0.45316769384960964,0.4691471426880331,0.5796427136590573
0.510689677329465,0.9193153703469492,0.7551152906075441,0.0,1.0,0.6100368313137211,0.6648886465140468,0.4819611921339333
0.45408010642649926,0.7367349048195571,0.0,0.0,0.13979224942708326,0.5523958322224944,0.44066877897848356,0.4495170774240459
0.5824519935032024,0.8467323764817551,0.8204176175730635,0.0,1.0,0.49878252981384874,0.6226243378732268,0.596944555525891
0.31939542692954564,0.0,0.6069914603257456,0.0,0.3498187347410086,0.49878252981384874,0.33943101986889657,0.3093401303331491
0.4435434364802552,0.7822705870933908,0.7643175458672071,0.0,1.0,0.6971014801176518,0.5177537067581046,0.45885460688779117
0.310098286535632,0.0,0.5518711658790062,0.0,1.0,0.42646085566876296,0.3017125353405911,0.3459254007022083
0.7362068297401967,0.0,0.6980722804715309,0.9574627502919271,1.0,0.6971014801176518,0.7260957989540266,0.6490759462381992
0.7098187471781235,0.8935504155081805,0.6076202169645464,0.0,1.0,0.7233529266925859,0.5990819637980338,0.6281306503098303
0.5646130501454625,0.7839037636066412,0.0,0.8327823111920326,0.3498187347410086,0.523359000254909,0.6094316672433792,0.5451316015579212
0.48684975021177457,0.0,0.7723024579291744,0.0,1.0,0.34678636530669726,0.5679565825178515,0.6006425638169791
0.3480524813017806,0.0,0.6462259998482389,0.0,0.5339595460915694,0.4599104740347045,0.38298298657142904,0.3420675269156911
0.6467233104710249,0.0,0.0,0.614112153250391,0.0,0.5610914082542936,0.5388518691676596,0.59132583243177
0.30681458816563834,0.4234854908674875,0.0,0.0,0.12875825643130798,0.6532136346838937,0.3026588303450102,0.34557640638313103
0.4913769864257424,0.7886663874393597,0.6625019709683615,0.6649718273252795,0.8878610225536997,0.6804420786318426,0.496220362615559,0.45636674142437755
0.5355931166607951,0.0,0.0,0.7461003908653786,0.0,0.4476041677680964,0.5816114982673363,0.5261133688017947
0.5600441220254622,0.8842260464711436,0.0,0.0,0.24467564003045578,0.6314308746097301,0.6287447589349918,0.534479127314087
0.5859493169353437,0.8070825214660462,0.8581340324940514,0.46227602215952923,1.0,0.5335384738847894,0.5388561692628333,0.5379548210395378
0.5537980507565021,0.9221423602743446,0.890196987361539,0.5236733438040002,1.0,0.49878252981384874,0.6279526907361648,0.6195869449521461
0.7054416815345939,0.9055544442343181,0.94597626788718,0.897852183225699,1.0,0.6532136346838937,0.6483168351399802,0.7141331754222052
0.4575553239644343,0.5226966687683572,0.7024704445016923,0.0,0.6153033249840806,0.6314308746097301,0.5813663212110212,0.4804356171936371
0.7140070809378531,0.6242867958552865,0.9319475645481746,0.0,1.0,0.5990469214398085,0.6616690814474696,0.7280576607954536
0.4946591230658132,0.7408286213306163,0.8880501894638619,0.0,1.0,0.5610914082542936,0.5225863484671507,0.47492366594954544
0.5793761312107379,0.7256205629495008,0.0,0.0,0.9455934009959519,0.5990469214398085,0.48736903310930396,0.5396510115885151
0.39244415696954627,0.7271718713075451,0.0,0.0,0.24467564003045578,0.6414165959087775,0.47640289967524946,0.36190866955874373
0.5724559235281417,0.9398801048618057,0.5623019932764601,0.756378724972571,0.9455934009959519,0.6790454649294609,0.7267618067559901,0.5316653281805294
0.6121739890933116,0.5955966020347758,0.0,0.7426073229992634,0.24467564003045578,0.5990469214398085,0.5128652245036529,0.5712830716905948
0.2767750527376504,0.47534532373537763,0.0,0.0,0.12875825643130798,0.42646085566876296,0.4076134441602375,0.356875985302865
0.5462443177025201,0.5776020311292325,0.0,0.5181755835623933,0.3498187347410086,0.46473098186326767,0.45115769150789226,0.5203576412180321
0.5260547203886127,0.7367303771092508,0.8402335561547308,0.7086450804524912,1.0,0.6199916177269422,0.5019184343137445,0.5132927890393973
0.4996502615742238,0.0,0.7425525680644177,0.42645340884765465,1.0,0.34678636530669726,0.499106118474456,0.6140369576344717
0.4617175735266078,0.593761298112414,0.5468608545158998,0.0,0.6907073499557088,0.6414165959087775,0.46598279963782985,0.47002505388998533
0.5628277198198238,0.7726598510035402,0.8713827793280544,0.0,1.0,0.4766409997356819,0.606396844854023,0.6387800500836939
0.4264535961373555,0.0,0.0,0.6521081383989873,0.0,0.49878252981384874,0.6019998826378653,0.39683889478662393
0.6194851537289682,0.0,0.0,0.9191362410756254,0.0,0.5873628470979813,0.6679900956368016,0.6220269713236019
0.5674790749792907,0.0,0.0,0.6333899784565397,0.0,0.49878252981384874,0.5033254282592605,0.5317744036301117
0.5872289855719619,0.6804864497752926,0.5166307654245975,0.7551634231285155,0.6907073499557088,0.544109375699644,0.46798631315477857,0.5815281669334226
0.6502664894933465,0.0,0.0,0.6231629386796911,0.0,0.5610914082542936,0.5399066218746278,0.6333822875525348
0.6586022336309585,0.6928704437213121,0.5298016418681066,0.7851963074718918,0.5339595460915694,0.5610914082542936,0.5505843816007703,0.6361698173136415
0.6049579052738577,0.8327360814212227,0.0,0.0,0.24467564003045578,0.544109375699644,0.5014719684790461,0.5501407033804516
0.6139530891956544,0.0,0.0,0.5841833752149248,0.0,0.523359000254909,0.5178746349039486,0.5899061714028891
0.3724822458474093,0.0,0.733709962144958,0.0,1.0,0.5610914082542936,0.4293955807618721,0.4095307167391122
0.5271647651756923,0.6450595852765948,0.0,0.7958478886314628,0.24467564003045578,0.5610914082542936,0.5855004677216261,0.4958982223173909
0.6521470951098332,0.0,0.0,0.8129180441192214,0.0,0.6971014801176518,0.5649323263373103,0.5990653114069585
